system:index,ID,Latitude,Longitude,Ref_Code,Strata_Code,Type1,Type2,Type3,Year1,Year2,Year3,tree_canopy_cover_2000,tree_canopy_cover_2015,.geo
00000000000000000bc4,3019,5.31699341940688,-56.9435321235503,1,1,,,,,,,75.0,78.0,"{""type"":""Point"",""coordinates"":[-56.943532008895595,5.316991964219384]}"
00000000000000000bc7,3022,2.69669756715556,-71.1073590399946,1,1,,,,,,,78.0,79.0,"{""type"":""Point"",""coordinates"":[-71.10735816764634,2.6966993303850892]}"
00000000000000000bc8,3023,0.851198647458245,-52.137365690385,1,1,,,,,,,61.0,59.0,"{""type"":""Point"",""coordinates"":[-52.137365743156856,0.8511978000922836]}"
00000000000000000bc9,3024,-11.6579315154492,-68.9330767262805,1,1,,,,,,,80.0,75.0,"{""type"":""Point"",""coordinates"":[-68.93307819848086,-11.6579317624426]}"
00000000000000000bca,3025,1.85452698829252,-51.488692223713,1,1,,,,,,,79.0,59.0,"{""type"":""Point"",""coordinates"":[-51.488691394709974,1.8545267508249808]}"
00000000000000000bcb,3026,-10.3934629215211,-53.2657395187838,1,1,,,,,,,73.0,76.0,"{""type"":""Point"",""coordinates"":[-53.26574126473134,-10.393464476716952]}"
00000000000000000bcd,3028,-3.91966399497774,-55.1505846479504,1,1,,,,,,,66.0,75.0,"{""type"":""Point"",""coordinates"":[-55.15058544361871,-3.9196657626063165]}"
00000000000000000bcf,3030,0.88326850310135,-62.5158716625521,1,1,,,,,,,81.0,80.0,"{""type"":""Point"",""coordinates"":[-62.515869935839504,0.8832676548686664]}"
00000000000000000bd4,3035,-3.26560063660955,-66.2365139063718,1,1,,,,,,,78.0,79.0,"{""type"":""Point"",""coordinates"":[-66.23651264112736,-3.2656003609858217]}"
00000000000000000bd6,3037,-2.41534522018942,-58.1330812227985,1,1,,,,,,,74.0,77.0,"{""type"":""Point"",""coordinates"":[-58.133081937822304,-2.415343431215815]}"
00000000000000000bd7,3038,-9.44861490568309,-71.5083669828313,1,1,,,,,,,79.0,80.0,"{""type"":""Point"",""coordinates"":[-71.50836512538272,-9.4486166363002]}"
00000000000000000bd8,3039,-11.4399103959931,-65.2145904391428,1,1,,,,,,,78.0,79.0,"{""type"":""Point"",""coordinates"":[-65.2145892390018,-11.439908475535416]}"
00000000000000000bd9,3040,-6.26076345692438,-60.6078499990549,1,1,,,,,,,80.0,78.0,"{""type"":""Point"",""coordinates"":[-60.60785180877738,-6.260765161282257]}"
00000000000000000bda,3041,-0.52052879139388,-61.5513505419792,1,1,,,,,,,79.0,77.0,"{""type"":""Point"",""coordinates"":[-61.55134854157494,-0.5205287023729511]}"
00000000000000000bdb,3042,-10.1735553399684,-61.096982671265,1,1,,,,,,,74.0,77.0,"{""type"":""Point"",""coordinates"":[-61.09698398063301,-10.173554990064163]}"
00000000000000000be0,3047,-0.432943051192124,-55.1034230955335,1,1,,,,,,,75.0,79.0,"{""type"":""Point"",""coordinates"":[-55.103421531776405,-0.43294303948116725]}"
00000000000000000be1,3048,-12.470188195351,-69.970091890283,1,1,,,,,,,79.0,80.0,"{""type"":""Point"",""coordinates"":[-69.97009119857128,-12.47018823303514]}"
00000000000000000be2,3049,-3.22328998672747,-61.3435702167593,1,1,,,,,,,76.0,78.0,"{""type"":""Point"",""coordinates"":[-61.34357226888857,-3.2232879510896737]}"
00000000000000000be4,3051,-4.35085533135562,-50.8009420421812,1,1,,,,,,,68.0,63.0,"{""type"":""Point"",""coordinates"":[-50.80094194373175,-4.350856375373479]}"
00000000000000000be6,3053,2.71744865021875,-69.0158115639491,1,1,,,,,,,80.0,72.0,"{""type"":""Point"",""coordinates"":[-69.01581235942649,2.717447527586773]}"
00000000000000000be7,3054,-3.15133493246941,-48.4010927606214,1,1,,,,,,,78.0,74.0,"{""type"":""Point"",""coordinates"":[-48.40109388867667,-3.151335896491271]}"
00000000000000000be8,3055,-10.7508127415442,-53.4279752590981,1,1,,,,,,,75.5,78.0,"{""type"":""Point"",""coordinates"":[-53.427976738358865,-10.75081237603905]}"
00000000000000000be9,3056,-11.4784481216819,-65.6412003675773,1,1,,,,,,,78.0,71.0,"{""type"":""Point"",""coordinates"":[-65.64120035498708,-11.47844848594035]}"
00000000000000000bea,3057,-8.92606490491014,-55.16702381765,1,1,,,,,,,80.0,79.0,"{""type"":""Point"",""coordinates"":[-55.1670216901017,-8.926063502048981]}"
00000000000000000beb,3058,2.41157229597569,-74.0348787194538,1,1,,,,,,,78.0,76.0,"{""type"":""Point"",""coordinates"":[-74.034878404962,2.4115710317245997]}"
00000000000000000bec,3059,-6.94716616552092,-59.2450158814976,1,1,,,,,,,79.0,78.0,"{""type"":""Point"",""coordinates"":[-59.24501675381272,-6.947167963742343]}"
00000000000000000bef,3062,-2.48514431776559,-75.4723628371225,1,1,,,,,,,79.0,79.0,"{""type"":""Point"",""coordinates"":[-75.4723632706624,-2.4851461991064574]}"
00000000000000000bf0,3063,-8.08308584229139,-64.8343335793695,1,1,,,,,,,77.0,78.0,"{""type"":""Point"",""coordinates"":[-64.83433493756816,-8.083083825198198]}"
00000000000000000bf2,3065,-2.46304576177622,-70.4732382809256,1,1,,,,,,,76.0,78.0,"{""type"":""Point"",""coordinates"":[-70.4732383250379,-2.4630468942855788]}"
00000000000000000bf3,3066,0.227857671806974,-74.7069982150417,1,1,,,,,,,75.0,77.0,"{""type"":""Point"",""coordinates"":[-74.7069987067479,0.22785560473003097]}"
00000000000000000bf7,3070,-11.0424058827698,-63.6633796065029,1,1,,,,,,,72.0,68.0,"{""type"":""Point"",""coordinates"":[-63.66337946003432,-11.042406371227038]}"
00000000000000000bf9,3072,-0.0551116426910081,-77.1127763774767,1,1,,,,,,,61.0,77.0,"{""type"":""Point"",""coordinates"":[-77.11277736620407,-0.05511002991953761]}"
00000000000000000bfa,3073,-9.89705389551608,-61.9841588458742,1,1,,,,,,,77.0,75.0,"{""type"":""Point"",""coordinates"":[-61.984157808024506,-9.89705505194209]}"
00000000000000000bfb,3074,-4.25572374276725,-63.2672225662005,1,1,,,,,,,80.0,79.0,"{""type"":""Point"",""coordinates"":[-63.26722400424408,-4.2557259134992655]}"
00000000000000000bfd,3076,-10.6287316944322,-61.148725631631,1,1,,,,,,,77.0,77.0,"{""type"":""Point"",""coordinates"":[-61.14872738925722,-10.62873110739781]}"
00000000000000000bff,3078,-3.50194738786167,-70.4279631906053,1,1,,,,,,,79.0,77.0,"{""type"":""Point"",""coordinates"":[-70.42796507204227,-3.501946094121613]}"
00000000000000000c00,3079,-4.04659594462398,-56.4533214729992,1,1,,,,,,,72.0,80.0,"{""type"":""Point"",""coordinates"":[-56.45332073458502,-4.046594074092654]}"
00000000000000000c04,3083,0.104968140939279,-51.8535878921276,1,1,,,,,,,17.0,54.0,"{""type"":""Point"",""coordinates"":[-51.85358855211557,0.10496723879811598]}"
00000000000000000c05,3084,-4.70254576508883,-75.5564451477173,1,1,,,,,,,41.0,82.0,"{""type"":""Point"",""coordinates"":[-75.55644408012617,-4.702545675458756]}"
00000000000000000c07,3086,0.284182040121335,-71.5557980298335,1,1,,,,,,,78.0,80.5,"{""type"":""Point"",""coordinates"":[-71.55579658328823,0.28418296923715924]}"
00000000000000000c08,3087,-13.7085158145112,-69.3397440554073,1,1,,,,,,,78.0,79.0,"{""type"":""Point"",""coordinates"":[-69.33974375545407,-13.70851626838549]}"
00000000000000000c09,3088,-6.16239793331318,-61.9305294234115,1,1,,,,,,,82.0,81.0,"{""type"":""Point"",""coordinates"":[-61.93052819965472,-6.162397392043241]}"
00000000000000000c0a,3089,1.78634485822776,-52.9862736338902,1,1,,,,,,,77.0,68.0,"{""type"":""Point"",""coordinates"":[-52.98627156530768,1.7863426366167394]}"
00000000000000000c0d,3092,0.472289260616184,-52.853412803367,1,1,,,,,,,73.0,71.0,"{""type"":""Point"",""coordinates"":[-52.853412649420264,0.47229014717677364]}"
00000000000000000c0e,3093,-5.2312941413222,-57.2326998135125,1,1,,,,,,,80.0,79.0,"{""type"":""Point"",""coordinates"":[-57.23270025311051,-5.2312925010732085]}"
00000000000000000c0f,3094,-7.63222140119128,-60.2405288793731,1,1,,,,,,,78.0,79.0,"{""type"":""Point"",""coordinates"":[-60.24052890039873,-7.632219658583234]}"
00000000000000000c10,3095,-0.549364712014151,-51.4102692994082,1,1,,,,,,,66.0,64.0,"{""type"":""Point"",""coordinates"":[-51.41026918448303,-0.5493657088855856]}"
00000000000000000c12,3097,4.09025406741182,-51.8767644264582,1,1,,,,,,,70.0,62.0,"{""type"":""Point"",""coordinates"":[-51.876762500290326,4.090253132506942]}"
00000000000000000c14,3099,6.89299775386803,-62.2884182326098,1,1,,,,,,,53.0,65.0,"{""type"":""Point"",""coordinates"":[-62.28842010930534,6.892998804145082]}"
00000000000000000c15,3100,-6.00070118217148,-59.7058516222575,1,1,,,,,,,78.0,79.0,"{""type"":""Point"",""coordinates"":[-59.705851470383195,-6.000701469643188]}"
00000000000000000c17,3102,3.95200334518566,-56.1277720140297,1,1,,,,,,,77.0,64.0,"{""type"":""Point"",""coordinates"":[-56.127770684875046,3.9520031634459065]}"
00000000000000000c18,3103,-5.8355010014217,-62.7673101105808,1,1,,,,,,,78.0,80.0,"{""type"":""Point"",""coordinates"":[-62.767309726041205,-5.835500693815124]}"
00000000000000000c1a,3105,-10.429844690528,-71.4083844917074,1,1,,,,,,,76.0,77.0,"{""type"":""Point"",""coordinates"":[-71.40838316156236,-10.429846282212019]}"
00000000000000000c1c,3107,-8.87944234166429,-72.2187547095233,1,1,,,,,,,79.0,80.0,"{""type"":""Point"",""coordinates"":[-72.21875343240929,-8.879443600535206]}"
00000000000000000c1d,3108,-6.75393854790658,-64.4047592104974,1,1,,,,,,,79.0,79.0,"{""type"":""Point"",""coordinates"":[-64.40475851938234,-6.753937278692318]}"
00000000000000000c1f,3110,0.677913629151385,-58.8884745452254,1,1,,,,,,,79.0,80.0,"{""type"":""Point"",""coordinates"":[-58.888475951781295,0.6779126740543234]}"
00000000000000000c20,3111,0.689771390901777,-73.1471635556741,1,1,,,,,,,79.0,81.0,"{""type"":""Point"",""coordinates"":[-73.14716502634305,0.689769423755436]}"
00000000000000000c21,3112,-5.7975022649034,-69.5758213120773,1,1,,,,,,,78.0,80.0,"{""type"":""Point"",""coordinates"":[-69.57582194252664,-5.797500234637658]}"
00000000000000000c23,3114,2.96403619570985,-62.0811768965605,1,1,,,,,,,73.0,74.0,"{""type"":""Point"",""coordinates"":[-62.08117892874538,2.964035815842331]}"
00000000000000000c24,3115,2.95649034732323,-58.4702189489334,1,1,,,,,,,59.0,64.0,"{""type"":""Point"",""coordinates"":[-58.470216732069126,2.9564910168599003]}"
00000000000000000c25,3116,-1.66695875698856,-58.3149900678353,1,1,,,,,,,75.0,78.0,"{""type"":""Point"",""coordinates"":[-58.31499096529762,-1.6669591241128332]}"
00000000000000000c27,3118,-1.65563998440864,-63.9002653469286,1,1,,,,,,,80.0,79.0,"{""type"":""Point"",""coordinates"":[-63.900264744397575,-1.6556419256391874]}"
00000000000000000c28,3119,-5.47653421388712,-64.4265882719018,1,1,,,,,,,73.0,80.0,"{""type"":""Point"",""coordinates"":[-64.42659027814001,-5.476534140810624]}"
00000000000000000c2b,3122,-5.14316941194997,-51.2623167721116,1,1,,,,,,,72.0,73.0,"{""type"":""Point"",""coordinates"":[-51.262316211529686,-5.143167286953956]}"
00000000000000000c2c,3123,-3.87897031260708,-57.8045673233912,1,1,,,,,,,78.0,77.0,"{""type"":""Point"",""coordinates"":[-57.80456658591178,-3.8789720063925692]}"
00000000000000000c2f,3126,-1.74942410007083,-62.8265989193335,1,1,,,,,,,80.0,79.0,"{""type"":""Point"",""coordinates"":[-62.82659793364782,-1.7494257389952608]}"
00000000000000000c30,3127,-4.54111850853236,-56.5274324839402,1,1,,,,,,,72.0,70.0,"{""type"":""Point"",""coordinates"":[-56.527430994093294,-4.5411172991219075]}"
00000000000000000c31,3128,2.45442193502824,-55.63917833099,1,1,,,,,,,62.5,75.0,"{""type"":""Point"",""coordinates"":[-55.63917806424687,2.454422992848215]}"
00000000000000000c32,3129,-1.14413926163038,-60.9366333930473,1,1,,,,,,,80.0,78.0,"{""type"":""Point"",""coordinates"":[-60.93663470675111,-1.1441384437984103]}"
00000000000000000c33,3130,3.70972771305834,-56.8222595601924,1,1,,,,,,,74.0,76.0,"{""type"":""Point"",""coordinates"":[-56.822257837545024,3.7097268259090312]}"
00000000000000000c37,3134,-7.16491779039175,-70.6241552486598,1,1,,,,,,,79.0,79.0,"{""type"":""Point"",""coordinates"":[-70.62415660019178,-7.164919245485264]}"
00000000000000000c39,3136,-12.2033885559672,-68.9616431523159,1,1,,,,,,,79.0,79.0,"{""type"":""Point"",""coordinates"":[-68.96164319982923,-12.203386839704313]}"
00000000000000000c3a,3137,-9.46694053747915,-59.7999052325062,1,1,,,,,,,78.0,79.0,"{""type"":""Point"",""coordinates"":[-59.79990728890353,-9.466939082528807]}"
00000000000000000c3b,3138,1.06032644560151,-63.2583292448876,1,1,,,,,,,78.0,76.0,"{""type"":""Point"",""coordinates"":[-63.258328097642455,1.060325180397842]}"
00000000000000000c3d,3140,-0.313826444517735,-70.9502436967999,1,1,,,,,,,79.0,80.0,"{""type"":""Point"",""coordinates"":[-70.95024174202817,-0.3138270730404675]}"
00000000000000000c3e,3141,-4.56429504286267,-78.4033859461898,1,1,,,,,,,70.0,77.0,"{""type"":""Point"",""coordinates"":[-78.40338390230501,-4.56429570639772]}"
00000000000000000c3f,3142,-7.88554631131328,-62.8381871864989,1,1,,,,,,,78.0,77.0,"{""type"":""Point"",""coordinates"":[-62.838187137285736,-7.885545648530547]}"
00000000000000000c41,3144,-10.0792322351357,-53.0525693018591,1,1,,,,,,,79.0,78.0,"{""type"":""Point"",""coordinates"":[-53.052569479770305,-10.07923162548062]}"
00000000000000000c42,3145,-4.40313728089144,-66.3949767224928,1,1,,,,,,,79.0,80.0,"{""type"":""Point"",""coordinates"":[-66.39497571526367,-4.403139335225132]}"
00000000000000000c43,3146,-3.05269991427297,-75.5995642813556,1,1,,,,,,,79.0,82.0,"{""type"":""Point"",""coordinates"":[-75.59956358731299,-3.0527005811890477]}"
00000000000000000c44,3147,-1.25759648201481,-74.3776758318787,1,1,,,,,,,79.0,78.0,"{""type"":""Point"",""coordinates"":[-74.3776762575467,-1.2575958110022878]}"
00000000000000000c45,3148,3.91346561949689,-53.6783357287858,1,1,,,,,,,68.0,70.0,"{""type"":""Point"",""coordinates"":[-53.678337426105635,3.913467612142027]}"
00000000000000000c46,3149,-2.75248294631987,-62.6861922404236,1,1,,,,,,,81.0,80.0,"{""type"":""Point"",""coordinates"":[-62.68619421877797,-2.752482684563698]}"
00000000000000000c4b,3154,-8.35635335172087,-53.1150920456347,1,1,,,,,,,76.0,76.5,"{""type"":""Point"",""coordinates"":[-53.11509053564068,-8.356355374157577]}"
00000000000000000c4c,3155,3.62241146744182,-71.5884068746475,1,1,,,,,,,39.0,49.0,"{""type"":""Point"",""coordinates"":[-71.58840598929207,3.6224131681815073]}"
00000000000000000c4f,3158,-7.51526075119878,-61.8658507229539,1,1,,,,,,,79.0,79.0,"{""type"":""Point"",""coordinates"":[-61.86584893887449,-7.515261897052402]}"
00000000000000000c51,3160,4.63436363500365,-57.3178601024483,1,1,,,,,,,72.0,71.0,"{""type"":""Point"",""coordinates"":[-57.31786016502922,4.634361561250515]}"
00000000000000000c53,3162,-0.89809070530976,-58.6354191296853,1,1,,,,,,,80.0,79.0,"{""type"":""Point"",""coordinates"":[-58.63541750789719,-0.8980897067703205]}"
00000000000000000c55,3164,-11.5016246560122,-71.9392888246297,1,1,,,,,,,76.0,78.0,"{""type"":""Point"",""coordinates"":[-71.93928819208668,-11.50162243411511]}"
00000000000000000c56,3165,-0.60299413447615,-50.6562234499075,1,1,,,,,,,63.0,57.0,"{""type"":""Point"",""coordinates"":[-50.65622181904218,-0.6029953172553792]}"
00000000000000000c57,3166,-2.14989305373178,-63.5590852020151,1,1,,,,,,,81.0,80.0,"{""type"":""Point"",""coordinates"":[-63.55908554549528,-2.149893145504182]}"
00000000000000000c58,3167,-0.0521472022534101,-70.3411859341581,1,1,,,,,,,79.0,80.0,"{""type"":""Point"",""coordinates"":[-70.34118650644116,-0.052149186820049556]}"
00000000000000000c5a,3169,4.91733294950164,-63.877088812598,1,1,,,,,,,75.0,,"{""type"":""Point"",""coordinates"":[-63.877090796222824,4.917331655001137]}"
00000000000000000c5c,3171,1.0907793337332,-65.332898562063,1,1,,,,,,,78.0,79.0,"{""type"":""Point"",""coordinates"":[-65.33289810815182,1.0907808405928774]}"
00000000000000000c5d,3172,-2.01595424486941,-47.2039978129866,1,1,,,,,,,19.0,65.0,"{""type"":""Point"",""coordinates"":[-47.20399916076753,-2.0159551271618286]}"
00000000000000000c63,3178,-13.5438546229319,-67.194567156899,1,1,,,,,,,80.0,76.0,"{""type"":""Point"",""coordinates"":[-67.19456833886443,-13.543855043784891]}"
00000000000000000c65,3180,0.817511824303723,-65.4026976596401,1,1,,,,,,,80.0,79.0,"{""type"":""Point"",""coordinates"":[-65.40269641694141,0.8175137507345537]}"
00000000000000000c66,3181,5.38975695742065,-61.6427092063754,1,1,,,,,,,81.0,80.0,"{""type"":""Point"",""coordinates"":[-61.642711063059004,5.389755575209515]}"
00000000000000000c68,3183,-1.80493998462948,-68.1677121041997,1,1,,,,,,,78.0,84.0,"{""type"":""Point"",""coordinates"":[-68.16771363456635,-1.804941547110662]}"
00000000000000000c69,3184,2.04020875752024,-71.6937792574763,1,1,,,,,,,78.0,80.0,"{""type"":""Point"",""coordinates"":[-71.69377900628605,2.0402081777915204]}"
00000000000000000c6a,3185,-7.24010677967264,-73.3996799820437,1,1,,,,,,,79.0,81.0,"{""type"":""Point"",""coordinates"":[-73.39967945989864,-7.2401086074484695]}"
00000000000000000c6c,3187,1.96448077906888,-54.6412398818473,1,1,,,,,,,52.0,77.0,"{""type"":""Point"",""coordinates"":[-54.6412401666878,1.9644792646008489]}"
00000000000000000c6d,3188,-5.42317428601036,-59.4544131742288,1,1,,,,,,,78.0,79.0,"{""type"":""Point"",""coordinates"":[-59.454411680181494,-5.423172078504037]}"
00000000000000000c6e,3189,2.99529756759724,-69.9350575942018,1,1,,,,,,,77.0,80.0,"{""type"":""Point"",""coordinates"":[-69.93505604159435,2.9952985733280397]}"
00000000000000000c6f,3190,-0.597873737356662,-53.0989223705204,1,1,,,,,,,78.0,74.0,"{""type"":""Point"",""coordinates"":[-53.09892183522087,-0.5978718101449699]}"
00000000000000000c72,3193,1.62842103127937,-59.5527786978413,1,1,,,,,,,79.0,75.0,"{""type"":""Point"",""coordinates"":[-59.5527794494205,1.6284191137079005]}"
00000000000000000c73,3194,-2.71637067189822,-64.6443398967755,1,1,,,,,,,74.0,78.0,"{""type"":""Point"",""coordinates"":[-64.64434155988293,-2.7163728842328925]}"
00000000000000000c75,3196,-0.434829513288777,-69.6561306984787,1,1,,,,,,,80.0,78.0,"{""type"":""Point"",""coordinates"":[-69.6561303524992,-0.4348292392267748]}"
00000000000000000c78,3199,2.80961579836952,-62.3776209403242,1,1,,,,,,,77.0,75.0,"{""type"":""Point"",""coordinates"":[-62.377619966778475,2.8096171463614996]}"
00000000000000000103,260,-1.49232626575552,-54.5393709286267,2,1,,,,,,,53.0,43.0,"{""type"":""Point"",""coordinates"":[-54.53937200312182,-1.492327349556732]}"
000000000000000001c6,455,-2.68618727835177,-56.9389507156012,2,1,,,,,,,48.0,23.0,"{""type"":""Point"",""coordinates"":[-56.9389525121137,-2.686189229202118]}"
00000000000000000278,633,-16.2684448796697,-65.1844070455959,2,1,,,,,,,9.0,11.0,"{""type"":""Point"",""coordinates"":[-65.18440558397103,-16.268446051259286]}"
000000000000000002a5,678,0.353442148527031,-72.749120053275,2,1,,,,,,,50.0,54.0,"{""type"":""Point"",""coordinates"":[-72.74911891170615,0.3534417267992807]}"
00000000000000000507,1291,-2.26927915499141,-52.8906030561301,2,1,,,,,,,,19.0,"{""type"":""Point"",""coordinates"":[-52.89060155220599,-2.2692811171091423]}"
000000000000000006ac,1712,0.0243892599536632,-77.3475061612205,2,1,,,,,,,66.0,69.0,"{""type"":""Point"",""coordinates"":[-77.34750444565745,0.024391282762348955]}"
0000000000000000071e,1827,-3.56420063705123,-78.6216765602339,2,1,,,,,,,65.0,,"{""type"":""Point"",""coordinates"":[-78.6216747352754,-3.5641996039287713]}"
0000000000000000071f,1828,5.59807627180821,-57.2432101023369,2,1,,,,,,,40.0,68.0,"{""type"":""Point"",""coordinates"":[-57.24321035429348,5.598075858224398]}"
00000000000000000739,1854,6.15539107407662,-58.0845721974553,2,1,,,,,,,30.0,44.0,"{""type"":""Point"",""coordinates"":[-58.08457137746185,6.155392144288279]}"
00000000000000000769,1902,-14.2167826022667,-63.4849741910742,2,1,,,,,,,71.0,77.0,"{""type"":""Point"",""coordinates"":[-63.484975285987005,-14.216782442861467]}"
0000000000000000076b,1904,-10.6516387341773,-53.1641400601484,2,1,,,,,,,76.0,77.0,"{""type"":""Point"",""coordinates"":[-53.164140647228585,-10.65163750950936]}"
0000000000000000076d,1906,-2.65115298227107,-52.3898821167546,2,1,,,,,,,43.0,63.0,"{""type"":""Point"",""coordinates"":[-52.389880176712445,-2.6511540722251934]}"
00000000000000000770,1909,-3.5178475683906,-62.342586644243,2,1,,,,,,,81.0,80.0,"{""type"":""Point"",""coordinates"":[-62.342584809801544,-3.5178472484782017]}"
